,0,1,2
2523,sz.000062,1,深圳华强
2524,sz.000063,1,中兴通讯
2525,sz.000065,1,北方国际
2526,sz.000066,1,中国长城
2527,sz.000068,1,华控赛格
2528,sz.000069,1,华侨城A
2529,sz.000070,1,ST特信
2530,sz.000078,1,海王生物
2531,sz.000088,1,盐田港
2532,sz.000089,1,深圳机场
2533,sz.000090,1,天健集团
2534,sz.000096,1,广聚能源
2535,sz.000099,1,中信海直
2536,sz.000100,1,TCL科技
2537,sz.000151,1,中成股份
2538,sz.000153,1,丰原药业
2539,sz.000155,1,川能动力
2540,sz.000156,1,华数传媒
2541,sz.000157,1,中联重科
2542,sz.000158,1,常山北明
2543,sz.000159,1,国际实业
2544,sz.000166,1,申万宏源
2545,sz.000301,1,东方盛虹
2546,sz.000333,1,美的集团
2547,sz.000338,1,潍柴动力
2548,sz.000400,1,许继电气
2549,sz.000401,1,冀东水泥
2550,sz.000402,1,金融街
2551,sz.000403,1,派林生物
2552,sz.000404,1,长虹华意
2553,sz.000407,1,胜利股份
2554,sz.000408,1,藏格矿业
2555,sz.000409,1,云鼎科技
2556,sz.000410,1,沈阳机床
2557,sz.000411,1,英特集团
2558,sz.000415,1,渤海租赁
2559,sz.000417,1,合百集团
2560,sz.000419,1,通程控股
2561,sz.000420,1,吉林化纤
2562,sz.000421,0,南京公用
2563,sz.000422,1,湖北宜化
2564,sz.000423,1,东阿阿胶
2565,sz.000425,1,徐工机械
2566,sz.000426,1,兴业银锡
2567,sz.000428,1,华天酒店
2568,sz.000429,1,粤高速A
2569,sz.000430,1,张家界
2570,sz.000488,1,晨鸣纸业
2571,sz.000498,1,山东路桥
2572,sz.000501,1,武商集团
2573,sz.000503,1,国新健康
2574,sz.000504,1,南华生物
2575,sz.000505,1,京粮控股
2576,sz.000506,1,*ST中润
2577,sz.000507,1,珠海港
2578,sz.000509,1,华塑控股
2579,sz.000510,1,新金路
2580,sz.000513,1,丽珠集团
2581,sz.000514,1,渝开发
2582,sz.000516,1,国际医学
2583,sz.000517,1,荣安地产
2584,sz.000518,1,四环生物
2585,sz.000519,1,中兵红箭
2586,sz.000520,1,凤凰航运
2587,sz.000521,1,长虹美菱
2588,sz.000523,1,红棉股份
2589,sz.000524,1,岭南控股
2590,sz.000525,1,ST红太阳
2591,sz.000526,1,学大教育
2592,sz.000528,1,柳工
2593,sz.000529,1,广弘控股
2594,sz.000530,1,冰山冷热
2595,sz.000531,1,穗恒运A
2596,sz.000532,1,华金资本
2597,sz.000533,1,顺钠股份
2598,sz.000534,1,万泽股份
2599,sz.000536,1,华映科技
2600,sz.000537,1,中绿电
2601,sz.000538,1,云南白药
2602,sz.000539,1,粤电力A
2603,sz.000541,1,佛山照明
2604,sz.000543,1,皖能电力
2605,sz.000544,1,中原环保
2606,sz.000545,1,金浦钛业
2607,sz.000546,1,金圆股份
2608,sz.000547,1,航天发展
2609,sz.000548,1,湖南投资
2610,sz.000550,1,江铃汽车
2611,sz.000551,1,创元科技
2612,sz.000552,1,甘肃能化
2613,sz.000553,1,安道麦A
2614,sz.000554,1,泰山石油
2615,sz.000555,1,神州信息
2616,sz.000557,1,西部创业
2617,sz.000558,1,莱茵体育
2618,sz.000559,1,万向钱潮
2619,sz.000560,1,我爱我家
2620,sz.000561,1,烽火电子
2621,sz.000563,1,陕国投A
2622,sz.000564,1,供销大集
2623,sz.000565,1,渝三峡A
2624,sz.000566,1,海南海药
2625,sz.000567,1,海德股份
2626,sz.000568,1,泸州老窖
2627,sz.000570,1,苏常柴A
2628,sz.000571,1,新大洲A
2629,sz.000572,1,海马汽车
2630,sz.000573,1,粤宏远A
2631,sz.000576,1,甘化科工
2632,sz.000581,1,威孚高科
2633,sz.000582,1,北部湾港
2634,sz.000584,1,*ST工智
2635,sz.000586,1,汇源通信
2636,sz.000589,1,贵州轮胎
2637,sz.000590,1,启迪药业
2638,sz.000591,1,太阳能
2639,sz.000592,1,平潭发展
2640,sz.000593,1,德龙汇能
2641,sz.000595,1,宝塔实业
2642,sz.000596,1,古井贡酒
2643,sz.000597,1,东北制药
2644,sz.000598,1,兴蓉环境
2645,sz.000599,1,青岛双星
2646,sz.000600,1,建投能源
2647,sz.000601,1,韶能股份
2648,sz.000603,1,盛达资源
2649,sz.000605,1,渤海股份
2650,sz.000607,1,华媒控股
2651,sz.000608,1,阳光股份
2652,sz.000609,1,*ST中迪
2653,sz.000610,1,西安旅游
2654,sz.000612,1,焦作万方
2655,sz.000615,1,ST美谷
2656,sz.000617,1,中油资本
2657,sz.000619,1,海螺新材
2658,sz.000620,1,新华联
2659,sz.000622,1,*ST恒立
2660,sz.000623,1,吉林敖东
2661,sz.000625,1,长安汽车
2662,sz.000626,1,远大控股
2663,sz.000627,1,天茂集团
2664,sz.000628,1,高新发展
2665,sz.000629,1,钒钛股份
2666,sz.000630,1,铜陵有色
2667,sz.000631,1,顺发恒业
2668,sz.000632,1,三木集团
2669,sz.000633,1,合金投资
2670,sz.000635,1,英力特
2671,sz.000636,1,风华高科
2672,sz.000637,1,茂化实华
2673,sz.000638,1,万方发展
2674,sz.000639,1,西王食品
2675,sz.000650,1,仁和药业
2676,sz.000651,1,格力电器
2677,sz.000652,1,泰达股份
2678,sz.000655,1,金岭矿业
2679,sz.000656,1,*ST金科
2680,sz.000657,1,中钨高新
2681,sz.000659,1,珠海中富
2682,sz.000661,1,长春高新
2683,sz.000663,1,永安林业
2684,sz.000665,1,湖北广电
2685,sz.000668,1,荣丰控股
2686,sz.000669,1,ST金鸿
2687,sz.000670,1,盈方微
2688,sz.000672,1,上峰水泥
2689,sz.000676,1,智度股份
2690,sz.000677,1,恒天海龙
2691,sz.000678,1,襄阳轴承
2692,sz.000679,1,大连友谊
2693,sz.000680,1,山推股份
2694,sz.000681,1,视觉中国
2695,sz.000682,1,东方电子
2696,sz.000683,1,远兴能源
2697,sz.000685,1,中山公用
2698,sz.000686,1,东北证券
2699,sz.000688,1,国城矿业
2700,sz.000690,1,宝新能源
2701,sz.000691,1,亚太实业
2702,sz.000692,1,惠天热电
2703,sz.000695,1,滨海能源
2704,sz.000697,1,炼石航空
2705,sz.000698,1,沈阳化工
2706,sz.000700,1,模塑科技
2707,sz.000701,1,厦门信达
2708,sz.000702,1,正虹科技
2709,sz.000703,1,恒逸石化
2710,sz.000705,1,浙江震元
2711,sz.000707,1,双环科技
2712,sz.000708,1,中信特钢
2713,sz.000709,1,河钢股份
2714,sz.000710,1,贝瑞基因
2715,sz.000711,1,*ST京蓝
2716,sz.000712,1,锦龙股份
2717,sz.000713,1,丰乐种业
2718,sz.000715,1,中兴商业
2719,sz.000716,1,黑芝麻
2720,sz.000717,1,中南股份
2721,sz.000718,1,苏宁环球
2722,sz.000719,1,中原传媒
2723,sz.000720,1,新能泰山
2724,sz.000721,1,西安饮食
2725,sz.000722,1,湖南发展
2726,sz.000723,1,美锦能源
2727,sz.000725,1,京东方A
2728,sz.000726,1,鲁泰A
2729,sz.000727,1,冠捷科技
2730,sz.000728,1,国元证券
2731,sz.000729,1,燕京啤酒
2732,sz.000731,1,四川美丰
2733,sz.000733,1,振华科技
2734,sz.000735,1,罗牛山
2735,sz.000736,1,中交地产
2736,sz.000737,1,北方铜业
2737,sz.000738,1,航发控制
2738,sz.000739,1,普洛药业
2739,sz.000750,1,国海证券
2740,sz.000751,1,锌业股份
2741,sz.000752,1,ST西发
2742,sz.000753,1,漳州发展
2743,sz.000755,1,山西高速
2744,sz.000756,1,新华制药
2745,sz.000757,1,浩物股份
2746,sz.000758,1,中色股份
2747,sz.000759,1,中百集团
2748,sz.000761,1,本钢板材
2749,sz.000762,1,西藏矿业
2750,sz.000766,1,通化金马
2751,sz.000767,1,晋控电力
2752,sz.000768,1,中航西飞
2753,sz.000776,1,广发证券
2754,sz.000777,1,中核科技
2755,sz.000778,1,新兴铸管
2756,sz.000779,1,甘咨询
2757,sz.000782,1,恒申新材
2758,sz.000783,1,长江证券
2759,sz.000785,1,居然智家
2760,sz.000786,1,北新建材
2761,sz.000788,1,北大医药
2762,sz.000789,1,万年青
2763,sz.000790,1,华神科技
2764,sz.000791,1,甘肃能源
2765,sz.000792,1,盐湖股份
2766,sz.000793,1,华闻集团
2767,sz.000795,1,英洛华
2768,sz.000796,1,凯撒旅业
2769,sz.000797,1,中国武夷
2770,sz.000798,1,中水渔业
2771,sz.000799,1,酒鬼酒
2772,sz.000800,1,一汽解放
2773,sz.000801,1,四川九洲
2774,sz.000802,1,北京文化
2775,sz.000803,1,山高环能
2776,sz.000807,1,云铝股份
2777,sz.000809,1,*ST和展
2778,sz.000810,1,创维数字
2779,sz.000811,1,冰轮环境
2780,sz.000812,1,陕西金叶
2781,sz.000813,1,德展健康
2782,sz.000815,1,美利云
2783,sz.000816,1,智慧农业
2784,sz.000818,1,航锦科技
2785,sz.000819,1,岳阳兴长
2786,sz.000820,1,神雾节能
2787,sz.000821,1,京山轻机
2788,sz.000822,1,山东海化
2789,sz.000823,1,超声电子
2790,sz.000825,1,太钢不锈
2791,sz.000826,1,启迪环境
2792,sz.000828,1,东莞控股
2793,sz.000829,1,天音控股
2794,sz.000830,1,鲁西化工
2795,sz.000831,1,中国稀土
2796,sz.000833,1,粤桂股份
2797,sz.000837,1,秦川机床
2798,sz.000838,1,财信发展
2799,sz.000839,1,中信国安
2800,sz.000848,1,承德露露
2801,sz.000850,1,华茂股份
2802,sz.000851,1,ST高鸿
2803,sz.000852,1,石化机械
2804,sz.000856,1,冀东装备
2805,sz.000858,1,五粮液
2806,sz.000859,1,国风新材
2807,sz.000860,1,顺鑫农业
2808,sz.000862,1,银星能源
2809,sz.000863,1,三湘印象
2810,sz.000868,1,安凯客车
2811,sz.000869,1,张裕A
2812,sz.000875,1,吉电股份
2813,sz.000876,1,新希望
2814,sz.000877,1,天山股份
2815,sz.000878,1,云南铜业
2816,sz.000880,1,潍柴重机
2817,sz.000881,1,中广核技
2818,sz.000882,1,华联股份
2819,sz.000883,1,湖北能源
2820,sz.000885,1,城发环境
2821,sz.000886,1,海南高速
2822,sz.000887,1,中鼎股份
2823,sz.000888,1,峨眉山A
2824,sz.000889,1,ST中嘉
2825,sz.000890,1,法尔胜
2826,sz.000892,1,欢瑞世纪
2827,sz.000893,1,亚钾国际
2828,sz.000895,1,双汇发展
2829,sz.000897,1,津滨发展
2830,sz.000898,1,鞍钢股份
2831,sz.000899,1,赣能股份
2832,sz.000900,1,现代投资
2833,sz.000901,1,航天科技
2834,sz.000902,1,新洋丰
2835,sz.000903,1,云内动力
2836,sz.000905,1,厦门港务
2837,sz.000906,1,浙商中拓
2838,sz.000908,1,*ST景峰
2839,sz.000909,1,ST数源
2840,sz.000910,1,大亚圣象
2841,sz.000911,1,广农糖业
2842,sz.000912,1,泸天化
2843,sz.000913,1,钱江摩托
2844,sz.000915,1,华特达因
2845,sz.000917,1,电广传媒
2846,sz.000919,1,金陵药业
2847,sz.000920,1,沃顿科技
2848,sz.000921,1,海信家电
2849,sz.000922,1,佳电股份
2850,sz.000923,1,河钢资源
2851,sz.000925,1,众合科技
2852,sz.000926,1,福星股份
2853,sz.000927,1,中国铁物
2854,sz.000928,1,中钢国际
2855,sz.000929,1,兰州黄河
2856,sz.000930,1,中粮科技
2857,sz.000931,1,中关村
2858,sz.000932,1,华菱钢铁
2859,sz.000933,1,神火股份
2860,sz.000935,1,四川双马
2861,sz.000936,1,华西股份
2862,sz.000937,1,冀中能源
2863,sz.000938,1,紫光股份
2864,sz.000948,1,南天信息
2865,sz.000949,1,新乡化纤
2866,sz.000950,1,重药控股
2867,sz.000951,1,中国重汽
2868,sz.000952,1,广济药业
2869,sz.000953,1,河化股份
2870,sz.000955,1,欣龙控股
2871,sz.000957,1,中通客车
2872,sz.000958,1,电投产融
2873,sz.000959,1,首钢股份
2874,sz.000960,1,锡业股份
2875,sz.000962,1,东方钽业
2876,sz.000963,1,华东医药
2877,sz.000965,1,天保基建
2878,sz.000966,1,长源电力
2879,sz.000967,1,盈峰环境
2880,sz.000968,1,蓝焰控股
2881,sz.000969,1,安泰科技
2882,sz.000970,1,中科三环
2883,sz.000972,1,中基健康
2884,sz.000973,1,佛塑科技
2885,sz.000975,1,山金国际
2886,sz.000977,1,浪潮信息
2887,sz.000978,1,桂林旅游
2888,sz.000980,1,众泰汽车
2889,sz.000981,1,山子高科
2890,sz.000983,1,山西焦煤
2891,sz.000985,1,大庆华科
2892,sz.000987,1,越秀资本
2893,sz.000988,1,华工科技
2894,sz.000989,1,ST九芝
2895,sz.000990,1,诚志股份
2896,sz.000993,1,闽东电力
2897,sz.000995,1,皇台酒业
2898,sz.000997,1,新大陆
2899,sz.000998,1,隆平高科
2900,sz.000999,1,华润三九
2901,sz.001201,1,东瑞股份
2902,sz.001202,1,炬申股份
2903,sz.001203,1,大中矿业
2904,sz.001205,1,盛航股份
2905,sz.001206,1,依依股份
2906,sz.001207,1,联科科技
2907,sz.001208,1,华菱线缆
2908,sz.001209,1,洪兴股份
2909,sz.001210,1,金房能源
2910,sz.001211,1,双枪科技
2911,sz.001212,1,中旗新材
2912,sz.001213,1,中铁特货
2913,sz.001215,1,千味央厨
2914,sz.001216,1,华瓷股份
2915,sz.001217,1,华尔泰
2916,sz.001218,1,丽臣实业
2917,sz.001219,1,青岛食品
2918,sz.001222,1,源飞宠物
2919,sz.001223,1,欧克科技
2920,sz.001225,1,和泰机电
2921,sz.001226,1,拓山重工
2922,sz.001227,1,兰州银行
2923,sz.001228,1,永泰运
2924,sz.001229,1,魅视科技
2925,sz.001230,1,劲旅环境
2926,sz.001231,1,农心科技
2927,sz.001234,1,泰慕士
2928,sz.001236,1,弘业期货
2929,sz.001238,1,浙江正特
2930,sz.001239,1,永达股份
2931,sz.001255,1,博菲电气
2932,sz.001256,1,炜冈科技
2933,sz.001258,1,立新能源
2934,sz.001259,1,利仁科技
2935,sz.001260,1,坤泰股份
2936,sz.001266,1,宏英智能
2937,sz.001267,1,汇绿生态
2938,sz.001268,1,联合精密
2939,sz.001269,1,欧晶科技
2940,sz.001270,1,铖昌科技
2941,sz.001277,1,速达股份
2942,sz.001278,1,一彬科技
2943,sz.001279,1,强邦新材
2944,sz.001282,1,三联锻造
2945,sz.001283,1,豪鹏科技
2946,sz.001286,1,陕西能源
2947,sz.001287,1,中电港
2948,sz.001288,1,运机集团
2949,sz.001289,1,龙源电力
2950,sz.001296,1,长江材料
2951,sz.001298,1,好上好
2952,sz.001299,1,美能能源
2953,sz.001300,1,三柏硕
2954,sz.001301,1,尚太科技
2955,sz.001306,1,夏厦精密
2956,sz.001308,1,康冠科技
2957,sz.001309,1,德明利
2958,sz.001311,1,多利科技
2959,sz.001313,1,粤海饲料
2960,sz.001314,1,亿道信息
2961,sz.001316,1,润贝航科
2962,sz.001317,1,三羊马
2963,sz.001318,1,阳光乳业
2964,sz.001319,1,铭科精技
2965,sz.001322,1,箭牌家居
2966,sz.001323,1,慕思股份
2967,sz.001324,1,长青科技
2968,sz.001326,1,联域股份
2969,sz.001328,1,登康口腔
2970,sz.001330,1,博纳影业
2971,sz.001331,1,胜通能源
2972,sz.001332,1,锡装股份
2973,sz.001333,1,光华股份
2974,sz.001336,1,楚环科技
2975,sz.001337,1,四川黄金
2976,sz.001338,1,永顺泰
2977,sz.001339,1,智微智能
2978,sz.001358,1,兴欣新材
2979,sz.001359,1,平安电工
2980,sz.001360,1,南矿集团
2981,sz.001366,1,播恩集团
2982,sz.001367,1,海森药业
2983,sz.001368,1,通达创智
2984,sz.001373,1,翔腾新材
2985,sz.001376,1,百通能源
2986,sz.001378,1,德冠新材
2987,sz.001379,1,腾达科技
2988,sz.001380,1,华纬科技
2989,sz.001387,1,雪祺电气
2990,sz.001389,1,广合科技
2991,sz.001696,1,宗申动力
2992,sz.001872,1,招商港口
2993,sz.001896,1,豫能控股
2994,sz.001914,1,招商积余
2995,sz.001965,1,招商公路
2996,sz.001979,1,招商蛇口
2997,sz.002001,1,新和成
2998,sz.002003,1,伟星股份
2999,sz.002004,1,华邦健康
3000,sz.002005,1,ST德豪
3001,sz.002006,1,精工科技
3002,sz.002007,1,华兰生物
3003,sz.002008,1,大族激光
3004,sz.002009,1,天奇股份
3005,sz.002010,1,传化智联
3006,sz.002011,1,盾安环境
3007,sz.002012,1,凯恩股份
3008,sz.002014,1,永新股份
3009,sz.002015,1,协鑫能科
3010,sz.002016,1,世荣兆业
3011,sz.002017,1,东信和平
3012,sz.002019,1,亿帆医药
3013,sz.002020,1,京新药业
3014,sz.002021,1,中捷资源
3015,sz.002022,1,科华生物
3016,sz.002023,1,海特高新
3017,sz.002024,1,ST易购
3018,sz.002025,1,航天电器
3019,sz.002026,1,山东威达
3020,sz.002027,1,分众传媒
3021,sz.002028,1,思源电气
3022,sz.002029,1,七匹狼
3023,sz.002030,1,达安基因
3024,sz.002031,1,巨轮智能
3025,sz.002032,1,苏泊尔
3026,sz.002033,1,丽江股份
3027,sz.002034,1,旺能环境
3028,sz.002035,1,华帝股份
3029,sz.002036,1,联创电子
3030,sz.002037,1,保利联合
3031,sz.002038,1,双鹭药业
3032,sz.002039,1,黔源电力
3033,sz.002040,1,南京港
3034,sz.002041,1,登海种业
3035,sz.002042,1,华孚时尚
3036,sz.002043,1,兔宝宝
3037,sz.002044,1,美年健康
3038,sz.002045,1,国光电器
3039,sz.002046,1,国机精工
3040,sz.002047,1,宝鹰股份
3041,sz.002048,1,宁波华翔
3042,sz.002049,1,紫光国微
3043,sz.002050,1,三花智控
3044,sz.002051,1,中工国际
3045,sz.002052,1,*ST同洲
3046,sz.002053,1,云南能投
3047,sz.002054,1,德美化工
3048,sz.002055,1,得润电子
3049,sz.002056,1,横店东磁
3050,sz.002057,1,中钢天源
3051,sz.002058,1,威尔泰
3052,sz.002059,1,云南旅游
3053,sz.002060,1,广东建工
3054,sz.002061,1,浙江交科
3055,sz.002062,1,宏润建设
3056,sz.002063,1,远光软件
3057,sz.002064,1,华峰化学
3058,sz.002065,1,东华软件
3059,sz.002066,1,瑞泰科技
3060,sz.002067,1,景兴纸业
3061,sz.002068,1,黑猫股份
3062,sz.002069,1,獐子岛
3063,sz.002072,1,凯瑞德
3064,sz.002073,1,软控股份
3065,sz.002074,1,国轩高科
3066,sz.002075,1,沙钢股份
3067,sz.002076,1,星光股份
3068,sz.002077,1,大港股份
3069,sz.002078,1,太阳纸业
3070,sz.002079,1,苏州固锝
3071,sz.002080,1,中材科技
3072,sz.002081,1,金螳螂
3073,sz.002082,1,万邦德
3074,sz.002083,1,孚日股份
3075,sz.002084,1,海鸥住工
3076,sz.002085,1,万丰奥威
3077,sz.002086,1,东方海洋
3078,sz.002088,1,鲁阳节能
3079,sz.002090,1,金智科技
3080,sz.002091,1,江苏国泰
3081,sz.002092,1,ST中泰
3082,sz.002093,1,国脉科技
3083,sz.002094,1,青岛金王
3084,sz.002095,1,生意宝
3085,sz.002096,1,易普力
3086,sz.002097,1,山河智能
3087,sz.002098,1,浔兴股份
3088,sz.002099,1,海翔药业
3089,sz.002100,1,天康生物
3090,sz.002101,1,广东鸿图
3091,sz.002102,1,能特科技
3092,sz.002103,1,广博股份
3093,sz.002104,1,恒宝股份
3094,sz.002105,1,信隆健康
3095,sz.002106,1,莱宝高科
3096,sz.002107,1,沃华医药
3097,sz.002108,1,沧州明珠
3098,sz.002109,1,兴化股份
3099,sz.002110,1,三钢闽光
3100,sz.002111,1,威海广泰
3101,sz.002112,1,三变科技
3102,sz.002114,1,罗平锌电
3103,sz.002115,1,三维通信
3104,sz.002116,1,中国海诚
3105,sz.002117,1,东港股份
3106,sz.002119,1,康强电子
3107,sz.002120,1,韵达股份
3108,sz.002121,1,科陆电子
3109,sz.002122,1,汇洲智能
3110,sz.002123,1,梦网科技
3111,sz.002124,1,ST天邦
3112,sz.002125,1,湘潭电化
3113,sz.002126,1,银轮股份
3114,sz.002127,1,南极电商
3115,sz.002128,1,电投能源
3116,sz.002129,1,TCL中环
3117,sz.002130,1,沃尔核材
3118,sz.002131,1,利欧股份
3119,sz.002132,1,恒星科技
3120,sz.002133,1,广宇集团
3121,sz.002134,1,天津普林
3122,sz.002135,1,东南网架
3123,sz.002136,1,安纳达
3124,sz.002137,1,实益达
3125,sz.002138,1,顺络电子
3126,sz.002139,1,拓邦股份
3127,sz.002140,1,东华科技
3128,sz.002141,1,*ST贤丰
3129,sz.002142,1,宁波银行
3130,sz.002144,1,宏达高科
3131,sz.002145,1,中核钛白
3132,sz.002146,1,荣盛发展
3133,sz.002148,1,北纬科技
3134,sz.002149,1,西部材料
3135,sz.002150,1,通润装备
3136,sz.002151,1,北斗星通
3137,sz.002152,1,广电运通
3138,sz.002153,1,石基信息
3139,sz.002154,1,报喜鸟
3140,sz.002155,1,湖南黄金
3141,sz.002156,1,通富微电
3142,sz.002157,1,正邦科技
3143,sz.002158,1,汉钟精机
3144,sz.002159,1,三特索道
3145,sz.002160,1,常铝股份
3146,sz.002161,1,远望谷
3147,sz.002162,1,悦心健康
3148,sz.002163,1,海南发展
3149,sz.002164,1,宁波东力
3150,sz.002165,1,红宝丽
3151,sz.002166,1,莱茵生物
3152,sz.002167,1,东方锆业
3153,sz.002168,1,ST惠程
3154,sz.002169,1,智光电气
3155,sz.002170,1,芭田股份
3156,sz.002171,1,楚江新材
3157,sz.002172,1,澳洋健康
3158,sz.002173,1,创新医疗
3159,sz.002174,1,游族网络
3160,sz.002175,1,东方智造
3161,sz.002176,1,江特电机
3162,sz.002177,1,御银股份
3163,sz.002178,1,延华智能
3164,sz.002179,1,中航光电
3165,sz.002180,1,纳思达
3166,sz.002181,1,粤传媒
3167,sz.002182,1,宝武镁业
3168,sz.002183,1,怡亚通
3169,sz.002184,1,海得控制
3170,sz.002185,1,华天科技
3171,sz.002186,1,全聚德
3172,sz.002187,1,广百股份
3173,sz.002188,1,中天服务
3174,sz.002189,1,中光学
3175,sz.002190,1,成飞集成
3176,sz.002191,1,劲嘉股份
3177,sz.002192,1,融捷股份
3178,sz.002193,1,如意集团
3179,sz.002194,1,武汉凡谷
3180,sz.002195,1,岩山科技
3181,sz.002196,1,方正电机
3182,sz.002197,1,ST证通
3183,sz.002198,1,嘉应制药
3184,sz.002199,1,东晶电子
3185,sz.002200,1,ST交投
3186,sz.002201,1,正威新材
3187,sz.002202,1,金风科技
3188,sz.002203,1,海亮股份
3189,sz.002204,1,大连重工
3190,sz.002205,1,国统股份
3191,sz.002206,1,海利得
3192,sz.002207,1,准油股份
3193,sz.002208,1,合肥城建
3194,sz.002209,1,达意隆
3195,sz.002210,1,飞马国际
3196,sz.002211,1,宏达新材
3197,sz.002212,1,天融信
3198,sz.002213,1,大为股份
3199,sz.002214,1,大立科技
3200,sz.002215,1,诺普信
3201,sz.002216,1,三全食品
3202,sz.002217,1,*ST合泰
3203,sz.002218,1,拓日新能
3204,sz.002219,1,新里程
3205,sz.002221,1,东华能源
3206,sz.002222,1,福晶科技
3207,sz.002223,1,鱼跃医疗
3208,sz.002224,1,三力士
3209,sz.002225,1,濮耐股份
3210,sz.002226,1,江南化工
3211,sz.002227,1,奥特迅
3212,sz.002228,1,合兴包装
3213,sz.002229,1,鸿博股份
3214,sz.002230,1,科大讯飞
3215,sz.002231,1,奥维通信
3216,sz.002232,1,启明信息
3217,sz.002233,1,塔牌集团
3218,sz.002234,1,民和股份
3219,sz.002235,1,安妮股份
3220,sz.002236,1,大华股份
3221,sz.002237,1,恒邦股份
3222,sz.002238,1,天威视讯
3223,sz.002239,1,奥特佳
3224,sz.002240,1,盛新锂能
3225,sz.002241,1,歌尔股份
3226,sz.002242,1,九阳股份
3227,sz.002243,1,力合科创
3228,sz.002244,1,滨江集团
3229,sz.002245,1,蔚蓝锂芯
3230,sz.002246,1,北化股份
3231,sz.002247,1,聚力文化
3232,sz.002248,1,华东数控
3233,sz.002249,1,大洋电机
3234,sz.002250,1,联化科技
3235,sz.002251,1,ST步步高
3236,sz.002252,0,上海莱士
3237,sz.002253,1,川大智胜
3238,sz.002254,1,泰和新材
3239,sz.002255,1,海陆重工
3240,sz.002256,1,兆新股份
3241,sz.002258,1,利尔化学
3242,sz.002259,1,ST升达
3243,sz.002261,1,拓维信息
3244,sz.002262,1,恩华药业
3245,sz.002263,1,大东南
3246,sz.002264,1,新华都
3247,sz.002265,1,建设工业
3248,sz.002266,1,浙富控股
3249,sz.002267,1,陕天然气
3250,sz.002268,1,电科网安
3251,sz.002269,1,美邦服饰
3252,sz.002270,1,华明装备
3253,sz.002271,1,东方雨虹
3254,sz.002272,1,川润股份
3255,sz.002273,1,水晶光电
3256,sz.002274,1,华昌化工
3257,sz.002275,1,桂林三金
3258,sz.002276,1,万马股份
3259,sz.002277,1,友阿股份
3260,sz.002278,1,神开股份
3261,sz.002279,1,久其软件
3262,sz.002281,1,光迅科技
3263,sz.002282,1,博深股份
3264,sz.002283,1,天润工业
3265,sz.002284,1,亚太股份
3266,sz.002285,1,世联行
3267,sz.002286,1,保龄宝
3268,sz.002287,1,奇正藏药
3269,sz.002289,1,ST宇顺
3270,sz.002290,1,禾盛新材
3271,sz.002291,1,遥望科技
3272,sz.002292,1,奥飞娱乐
3273,sz.002293,1,罗莱生活
3274,sz.002294,1,信立泰
3275,sz.002295,1,精艺股份
3276,sz.002296,1,辉煌科技
3277,sz.002297,1,博云新材
3278,sz.002298,1,中电兴发
3279,sz.002299,1,圣农发展
3280,sz.002300,1,太阳电缆
3281,sz.002301,1,齐心集团
3282,sz.002302,1,西部建设
3283,sz.002303,1,美盈森
3284,sz.002304,1,洋河股份
3285,sz.002305,1,南国置业
3286,sz.002306,1,中科云网
3287,sz.002307,1,北新路桥
3288,sz.002309,0,*ST中利
3289,sz.002310,0,*ST东园
3290,sz.002311,1,海大集团
3291,sz.002312,1,川发龙蟒
3292,sz.002313,1,日海智能
3293,sz.002314,1,南山控股
3294,sz.002315,1,焦点科技
3295,sz.002316,1,ST亚联
3296,sz.002317,1,众生药业
3297,sz.002318,1,久立特材
3298,sz.002319,1,乐通股份
3299,sz.002320,1,海峡股份
3300,sz.002321,1,华英农业
3301,sz.002322,1,理工能科
3302,sz.002323,1,雅博股份
3303,sz.002324,1,普利特
3304,sz.002326,1,永太科技
3305,sz.002327,1,富安娜
3306,sz.002328,1,新朋股份
3307,sz.002329,1,皇氏集团
3308,sz.002330,1,得利斯
3309,sz.002331,1,皖通科技
3310,sz.002332,1,仙琚制药
3311,sz.002333,1,罗普斯金
3312,sz.002334,1,英威腾
3313,sz.002335,1,科华数据
3314,sz.002336,1,*ST人乐
3315,sz.002337,1,赛象科技
3316,sz.002338,1,奥普光电
3317,sz.002339,1,积成电子
3318,sz.002340,1,格林美
3319,sz.002342,1,巨力索具
3320,sz.002343,1,慈文传媒
3321,sz.002344,1,海宁皮城
3322,sz.002345,1,潮宏基
3323,sz.002346,1,柘中股份
3324,sz.002347,1,泰尔股份
3325,sz.002348,1,高乐股份
3326,sz.002349,1,精华制药
3327,sz.002350,1,北京科锐
3328,sz.002351,1,漫步者
3329,sz.002352,1,顺丰控股
3330,sz.002353,1,杰瑞股份
3331,sz.002354,1,天娱数科
3332,sz.002355,1,兴民智通
3333,sz.002356,1,赫美集团
3334,sz.002357,1,富临运业
3335,sz.002358,1,森源电气
3336,sz.002360,1,同德化工
3337,sz.002361,1,神剑股份
3338,sz.002362,1,汉王科技
3339,sz.002363,1,隆基机械
3340,sz.002364,1,中恒电气
3341,sz.002365,1,永安药业
3342,sz.002366,1,融发核电
3343,sz.002367,1,康力电梯
3344,sz.002368,1,太极股份
3345,sz.002369,1,卓翼科技
3346,sz.002370,1,亚太药业
3347,sz.002371,1,北方华创
3348,sz.002372,1,伟星新材
3349,sz.002373,1,千方科技
3350,sz.002374,1,中锐股份
3351,sz.002375,1,亚厦股份
